"t_id","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name","cov.SRR3396381","FPKM.SRR3396381","cov.SRR3396382","FPKM.SRR3396382","cov.SRR3396384","FPKM.SRR3396384","cov.SRR3396385","FPKM.SRR3396385","cov.SRR3396386","FPKM.SRR3396386","cov.SRR3396387","FPKM.SRR3396387"
7340,"XVI","-",182655,183056,"YPL192C",1,402,"MSTRG.6592","PRM3",33.960197,21.640411,39.589554,22.133505,44.082088,23.376085,42.579601,24.082453,55.044781,28.488121,38.266171,20.500666
7341,"XVI","-",183597,184679,"YPL191C",1,1083,"MSTRG.6593","YPL191C",39.24192,25.006077,54.663898,30.561186,49.362881,26.176413,43.764542,24.752642,50.87627,26.330732,47.245613,25.3113
7342,"XVI","-",185317,187725,"YPL190C",1,2409,"MSTRG.6594","NAB3",75.496887,48.108784,80.603157,45.063164,93.112907,49.376411,102.806145,58.145782,117.17144,60.64143,109.495636,58.661041
7343,"XVI","-",188307,188513,"YPL189C-A",1,207,"MSTRG.6595","COA2",227.091766,144.709381,303.028992,169.415756,319.763275,169.565781,325.289856,183.979614,287.570038,148.830276,270.053131,144.677887
7344,"XVI","+",189154,190983,"YPL189W",1,1830,"MSTRG.6596","GUP2",4.510929,2.874493,4.228962,2.364304,5.837159,3.09536,4.992897,2.823916,4.312022,2.231663,4.904372,2.627461
7345,"XVI","+",191406,192650,"YPL188W",1,1245,"MSTRG.6597","POS5",115.045784,73.310471,138.169479,77.247017,136.079514,72.160973,65.093979,36.816288,77.503616,40.111568,78.082733,41.831936
7346,"XVI","+",193648,194145,"YPL187W",1,498,"MSTRG.6598","MF(ALPHA)1",0.076305,0.048624,1.014056,0.566933,0.582329,0.308801,2.289157,1.294717,2.339357,1.210721,1.965863,1.053189
7347,"XVI","-",194512,195426,"YPL186C",1,915,"MSTRG.6599","UIP4",84.166946,53.633591,122.054535,68.237564,124.685234,66.118752,93.783539,53.042721,76.583115,39.63517,79.493759,42.587875
7348,"XVI","+",195253,195648,"YPL185W",1,396,"MSTRG.6600","YPL185W",23.118406,14.731711,25.758345,14.400831,27.158918,14.401977,17.606749,9.958142,20.237762,10.473942,22.619814,12.118307
7349,"XVI","-",195950,197788,"YPL184C",1,1839,"MSTRG.6601","MRN1",92.933113,59.219643,103.544861,57.889282,99.485588,52.755749,95.406746,53.960781,110.437195,57.156158,100.408371,53.792637
7350,"XVI","+",199095,199376,"YPL183W-A",1,282,"MSTRG.6602","RTC6",198.726944,126.634506,317.680847,177.607224,305.567383,162.037888,294.514191,166.573303,295.046112,152.699493,294.017731,157.516647
7351,"XVI","-",199495,202536,"YPL183C",1,3042,"MSTRG.6603","RTT10",28.708418,18.293827,24.610783,13.759259,34.834648,18.472303,46.834644,26.48905,57.835964,29.932682,44.547997,23.866081
7352,"XVI","-",203306,203689,"YPL182C",1,384,"MSTRG.6604","YPL182C",31.898981,20.326944,30.550192,17.07983,42.572529,22.575588,42.22271,23.880602,37.445232,19.379572,43.134598,23.10887
7353,"XVI","+",203421,204941,"YPL181W",1,1521,"MSTRG.6605","CTI6",87.692596,55.880238,96.71418,54.070419,99.794319,52.919464,107.634781,60.876797,105.655594,54.681465,102.09227,54.694767
7354,"XVI","+",205248,207647,"YPL180W",1,2400,"MSTRG.6606","TCO89",39.588333,25.22682,45.661251,25.528036,46.857082,24.847624,38.826248,21.959606,51.701668,26.757912,45.806667,24.5404
7355,"XVI","+",208157,209806,"YPL179W",1,1650,"MSTRG.6607","PPQ1",135.81636,86.546082,134.416367,75.14875,142.07637,75.341011,162.747269,92.047684,187.746674,97.167259,173.754547,93.087021
7356,"XVI","-",210192,210263,"tE(UUC)P",1,72,"tE(UUC)P","tE(UUC)P",2.236111,1.424914,0.625,0.349422,2.277778,1.207872,0.791667,0.447756,1.958333,1.013524,2.263889,1.212853
7357,"XVI","+",210551,211988,"MSTRG.6608.1",1,1438,"MSTRG.6608",".",9.482482,6.042509,11.348054,6.344407,14.148307,7.50264,14.532695,8.219499,12.709499,6.577731,9.666713,5.178831
7358,"XVI","+",212158,212784,"YPL178W",1,627,"MSTRG.6609","CBC2",223.011169,142.109116,281.622009,157.447662,295.728882,156.820679,291.51355,164.87619,305.960114,158.347977,300.535889,161.008667
7359,"XVI","-",213042,213962,"YPL177C",1,921,"MSTRG.6611","CUP9",220.289902,140.375046,270.57547,151.27182,279.407166,148.165527,132.812164,75.116791,154.630829,80.028336,136.292068,73.016922
7360,"XVI",".",214441,215040,"MSTRG.6610.1",1,600,"MSTRG.6610",".",4.388333,2.796372,3.79,2.118892,6.556667,3.476904,3.013333,1.704301,2.783333,1.440499,3.513333,1.882228
7361,"XVI","-",216012,218363,"YPL176C",1,2352,"MSTRG.6617","TRE1",62.190907,39.629829,73.318451,40.990467,71.369896,37.846409,54.079506,30.586647,65.025513,33.653595,59.507648,31.880543
7362,"XVI","+",218527,220088,"MSTRG.6618.1",1,1562,"MSTRG.6618",".",22.586546,14.392795,24.998863,13.976224,28.737587,15.239121,14.99843,8.482912,28.50198,14.751041,10.935061,5.858335
7363,"XVI","+",218527,220088,"MSTRG.6618.2",2,1484,"MSTRG.6618",".",6.787175,4.324983,0,0,0,0,0,0,0,0,0,0
7364,"XVI","+",218546,220088,"MSTRG.6618.3",2,1468,"MSTRG.6618",".",0,0,1.393025,0.778805,6.907214,3.662795,5.400056,3.054199,4.152058,2.148875,0,0
7365,"XVI","+",218630,220088,"YPL175W",2,1359,"MSTRG.6618","SPT14",6.872838,4.37957,7.47082,4.176744,11.684802,6.19628,10.524978,5.952787,9.148046,4.73452,4.430027,2.373337
7366,"XVI","-",220167,222773,"YPL174C",1,2607,"MSTRG.6619","NIP100",23.720367,15.115299,23.889145,13.35581,30.132843,15.979005,24.234753,13.706853,26.695051,13.815876,25.681244,13.758433
7367,"XVI","+",223143,224036,"YPL173W",1,894,"MSTRG.6612","MRPL40",108.643173,69.230545,137.667786,76.966537,141.948547,75.273239,132.154358,74.744743,149.288589,77.263481,133.882553,71.726051
7368,"XVI","-",224353,225741,"YPL172C",1,1389,"MSTRG.6613","COX10",50.279339,32.039436,62.869686,35.14883,66.827934,35.437874,61.426926,34.742249,67.974083,35.179611,62.709145,33.595711
7369,"XVI","-",226169,227371,"YPL171C",1,1203,"MSTRG.6614","OYE3",5.925187,3.775699,6.332502,3.54034,7.644223,4.053619,9.809643,5.548203,7.130507,3.690354,8.36974,4.483993
7370,"XVI",".",227386,227996,"MSTRG.6615.1",1,611,"MSTRG.6615",".",3.505617,2.23388,2.296236,1.283767,3.908939,2.072853,1.792025,1.013545,2.810147,1.454376,3.05401,1.636151
7371,"XVI","+",228314,228772,"YPL170W",1,459,"MSTRG.6616","DAP1",188.152512,119.896179,277.745087,155.280167,278.581696,147.727798,257.851837,145.837555,233.276688,120.731056,230.398697,123.433472
7372,"XVI","-",229039,230838,"YPL169C",1,1800,"MSTRG.6621","MEX67",106.764992,68.033714,127.282219,71.160225,131.516663,69.741356,117.024445,66.187469,138.527771,71.694283,116.78389,62.565636
7373,"XVI","+",230962,232509,"MSTRG.6622.1",2,1401,"MSTRG.6622",".",8.235333,5.247791,4.514933,2.524184,13.854743,7.346967,6.913122,3.90997,6.208691,3.213274,8.91782,4.777621
7374,"XVI","+",231217,232509,"YPL168W",1,1293,"MSTRG.6622","YPL168W",53.792961,34.278416,76.348412,42.684441,62.255611,33.013237,60.647888,34.301636,59.867458,30.984074,53.951378,28.903835
7375,"XVI","-",232593,237107,"YPL167C",1,4515,"MSTRG.6623","REV3",11.906534,7.587185,14.721151,8.230219,13.385604,7.098189,12.563456,7.105723,15.192247,7.862664,15.297454,8.195436
7376,"XVI","+",237338,237979,"YPL166W",1,642,"MSTRG.6624","ATG29",59.010902,37.603439,69.118378,38.642315,76.498444,40.566002,40.714954,23.027834,49.333332,25.532194,64.559189,34.586849
7377,"XVI","-",237956,239077,"YPL165C",1,1122,"MSTRG.6625","SET6",71.981285,45.868538,83.975044,46.948299,78.084671,41.407154,50.931374,28.806105,62.074863,32.126503,57.85294,30.994053
7378,"XVI","-",239350,241497,"YPL164C",1,2148,"MSTRG.6620","MLH3",24.95298,15.900754,28.671787,16.029661,31.126163,16.505749,24.169926,13.670188,31.075417,16.082911,30.277468,16.220808
7379,"XVI","-",241918,242700,"YPL163C",1,783,"MSTRG.6627","SVS1",188.185181,119.916992,219.35379,122.635086,224.541504,119.071068,309.105988,174.826218,349.144318,180.697708,283.697327,151.987595
7380,"XVI","-",243206,244027,"YPL162C",1,822,"MSTRG.6626","YPL162C",59.663017,38.018986,68.711678,38.41494,75.614357,40.097183,76.446472,43.237106,84.608269,43.788544,74.462288,39.892323
7381,"XVI","-",244319,246220,"YPL161C",1,1902,"MSTRG.6628","BEM4",39.631966,25.254625,45.617775,25.503729,53.458466,28.34824,39.600422,22.39747,50.31493,26.040213,47.330704,25.356886
7382,"XVI","+",246990,250262,"YPL160W",1,3273,"MSTRG.6629","CDC60",161.872574,103.149849,160.589981,89.781754,180.355026,95.639626,145.712189,82.412872,197.502579,102.21637,160.256027,85.855339
7383,"XVI","+",250678,250909,"MSTRG.6630.1",1,232,"MSTRG.6630",".",98.254311,62.610462,114.991379,64.288734,123.922417,65.714241,105.504311,59.671829,97.831894,50.632355,105.137932,56.326447
7384,"XVI","-",250907,251668,"YPL159C",1,762,"MSTRG.6631","PET20",136.421265,86.931541,142.479004,79.656357,168.107605,89.144997,140.095795,79.236313,152.245407,78.79377,147.48819,79.015121
7385,"XVI","-",252034,254310,"YPL158C",1,2277,"MSTRG.6632","AIM44",83.658325,53.309486,85.041283,47.544403,98.316208,52.135643,85.57444,48.399765,98.545456,51.001659,91.222664,48.871502
7386,"XVI","+",254814,255761,"YPL157W",1,948,"MSTRG.6633","TGS1",56.805908,36.198353,65.395569,36.560989,74.100212,39.294254,81.283752,45.973007,88.418777,45.760651,71.08017,38.080391
7387,"XVI","-",255913,256767,"YPL156C",1,855,"MSTRG.6634","PRM4",68.010529,43.338261,78.026901,43.622841,72.85614,38.634544,102.180122,57.791714,119.671349,61.935246,109.309944,58.561554
7388,"XVI","-",257216,259336,"YPL155C",1,2121,"MSTRG.6635","KIP2",36.910892,23.520678,45.995758,25.71505,48.925034,25.944227,43.153229,24.406891,50.36068,26.063892,50.68977,27.156466
7389,"XVI","-",259714,260931,"YPL154C",1,1218,"MSTRG.6636","PEP4",1605.974609,1023.373108,2152.268555,1203.278198,1981.665894,1050.848389,1461.307861,826.496216,1431.477051,740.853027,1570.518066,841.387146
7390,"XVI","-",261335,261554,"MSTRG.6637.1",1,220,"MSTRG.6637",".",0.886364,0.564817,3.609091,2.017751,1.322727,0.701423,0,0,1.622727,0.839833,0.8,0.428591
7391,"XVI","-",261727,264192,"YPL153C",1,2466,"MSTRG.6638","RAD53",29.195864,18.604443,28.867804,16.13925,30.951744,16.413256,25.769262,14.574752,32.894161,17.024191,31.201542,16.71587
7392,"XVI","+",264602,264700,"YPL152W-A",1,99,"YPL152W-A","YPL152W-A",6.888889,4.389798,6.626263,3.704574,11.393939,6.042039,13.909091,7.866796,6.020202,3.115722,4.525253,2.424352
7393,"XVI","+",265028,266104,"YPL152W",1,1077,"MSTRG.6640","RRD2",68.327759,43.540409,77.662956,43.419369,77.028786,40.847237,64.702881,36.595089,72.726089,37.638985,68.395546,36.642132
7394,"XVI","-",266180,267535,"YPL151C",1,1356,"MSTRG.6641","PRP46",60.716076,38.690025,74.493362,41.647331,79.486725,42.150642,72.365044,40.928703,80.612091,41.720341,74.359146,39.837063
7395,"XVI","+",268188,270893,"YPL150W",1,2706,"MSTRG.6639","YPL150W",42.515892,27.092344,49.252033,27.535551,49.764603,26.389439,45.069843,25.490904,51.195488,26.495941,48.203251,25.824343
7396,"XVI","+",271310,272194,"YPL149W",1,885,"MSTRG.6642","ATG5",61.404514,39.128719,71.576271,40.01646,79.629387,42.226295,109.244064,61.786987,108.8339,56.326382,99.292656,53.194908
7397,"XVI","-",272294,272815,"YPL148C",1,522,"MSTRG.6643","PPT2",31.754789,20.235062,30.877394,17.26276,37.927204,20.11224,40.908047,23.137045,44.869732,23.22208,43.019157,23.047024
7398,"XVI","+",273255,275867,"YPL147W",1,2613,"MSTRG.6644","PXA1",13.162648,8.387617,12.088787,6.758531,13.980865,7.413847,14.84271,8.394839,16.342136,8.457783,14.658247,7.852988
7399,"XVI","-",276162,277529,"YPL146C",1,1368,"MSTRG.6645","NOP53",82.679825,52.685955,81.168861,45.379433,111.778511,59.274506,136.537277,77.223663,145.271194,75.184303,113.237579,60.665741
7400,"XVI","-",278395,279699,"YPL145C",1,1305,"MSTRG.6646","KES1",285.962463,182.22348,305.85672,170.996658,338.557098,179.531876,287.081238,162.369324,333.88736,172.801559,341.968597,183.205765
7401,"XVI","+",280480,280926,"YPL144W",1,447,"MSTRG.6647","POC4",119.022369,75.844467,117.527962,65.706871,151.689041,80.438469,137.281876,77.644798,130.55481,67.567917,159.017899,85.192024
7402,"XVI","-",280923,281737,"MSTRG.6648.1",1,815,"MSTRG.6648",".",7.725153,4.922689,4.062577,2.271283,6.844265,3.629413,9.649079,5.457391,6.471902,3.349497,10.478528,5.613752
7403,"XVI","-",281056,281517,"snR17b",2,332,"MSTRG.6648","snR17b",0,0,0,0,12.92748,6.855253,0,0,6.263253,3.241512,0,0
7404,"XVI","+",282122,282970,"YPL143W",2,324,"MSTRG.6649","RPL33A",4405.902832,2807.567627,4465.006348,2496.270752,5069.524414,2688.294434,4801.312012,2715.558105,5834.155273,3019.434814,5182.238281,2776.324951
7405,"XVI","-",282686,283003,"YPL142C",1,318,"MSTRG.6650","YPL142C",896.002258,570.958313,951.048157,531.706665,1030.245117,546.323853,1165.429321,659.151306,996.941772,515.96167,945.01416,506.280579
7406,"XVI","-",283464,286061,"YPL141C",1,2598,"MSTRG.6651","FRK1",45.434952,28.952456,45.156658,25.245932,44.421864,23.556263,44.193611,24.995317,49.169361,25.447332,49.026173,26.265211
7407,"XVI","-",287514,289034,"YPL140C",1,1521,"MSTRG.6652","MKK2",63.069695,40.189819,63.023014,35.234554,71.261009,37.78867,50.08284,28.326187,61.717949,31.941784,60.462196,32.39193
7408,"XVI","-",289669,291051,"YPL139C",1,1383,"MSTRG.6653","UME1",81.524948,51.950035,86.986984,48.632195,94.472885,50.097588,88.417206,50.007591,93.482285,48.381241,101.067978,54.146019
7409,"XVI","-",291366,292427,"YPL138C",1,1062,"MSTRG.6654","SPP1",45.862522,29.224915,59.985874,33.536568,60.322975,31.98839,53.396423,30.200304,65.677963,33.991268,60.188324,32.245209
7410,"XVI","-",292817,296647,"YPL137C",1,3831,"MSTRG.6655","GIP3",60.296795,38.422848,64.028831,35.796879,68.694427,36.427647,55.984978,31.664356,59.42149,30.753263,56.732098,30.393574
7411,"XVI","+",296286,296654,"YPL136W",1,369,"MSTRG.6656","YPL136W",7.525858,4.795692,15.848329,8.860394,14.428695,7.651325,10.211389,5.775425,14.46736,7.487502,12.038962,6.449737
7412,"XVI","+",297553,298050,"YPL135W",1,498,"MSTRG.6657","ISU1",493.463867,314.449341,600.833313,335.910522,605.42572,321.04837,300.538147,169.980362,321.724915,166.506943,293.230927,157.095123
7413,"XVI","-",297678,297851,"YPL135C-A",1,174,"MSTRG.6658","YPL135C-A",0,0,0,0,0,0,0,0,0,0,0,0
7414,"XVI","-",298571,299503,"YPL134C",1,933,"MSTRG.6659","ODC1",71.330116,45.453598,91.345123,51.068722,101.732048,53.947014,112.559486,63.662148,119.674171,61.936707,104.270096,55.861515
7415,"XVI","-",299888,301228,"YPL133C",1,1341,"MSTRG.6660","RDS2",39.311707,25.050549,45.87994,25.650299,45.785236,24.27924,47.578674,26.909863,54.939598,28.433685,51.070091,27.360218
7416,"XVI","+",301716,302618,"YPL132W",1,903,"MSTRG.6661","COX11",76.147285,48.523235,82.414177,46.075653,106.145065,56.28717,95.323364,53.913624,90.875969,47.032356,104.806198,56.148724
7417,"XVI","+",303121,304014,"YPL131W",1,894,"MSTRG.6662","RPL5",3774.219238,2405.040771,3450.709229,1929.203125,4094.104004,2171.043213,4326.101562,2446.7854,5254.166992,2719.265137,4447.112793,2382.48999
7418,"XVI","+",304387,305058,"YPL130W",1,672,"MSTRG.6663","SPO19",0.60119,0.383095,0.901786,0.504165,0.858631,0.455319,0.39881,0.225562,0.300595,0.155571,0.47619,0.255113
7419,"XVI","+",305298,306137,"YPL129W",2,735,"MSTRG.6664","TAF14",330.521088,210.617508,366.767334,205.050232,370.846252,196.654327,330.450348,186.8983,364.174133,188.476318,361.35376,193.591156
7420,"XVI","-",306533,308221,"YPL128C",1,1689,"MSTRG.6665","TBF1",49.271168,31.397001,48.576672,27.157974,60.99408,32.344265,58.78804,33.249733,66.130257,34.225349,63.570751,34.057304
7421,"XVI","-",308828,309604,"YPL127C",1,777,"MSTRG.6666","HHO1",292.96524,186.685867,340.621613,190.432831,388.347534,205.934998,357.400269,202.140839,407.056641,210.669922,364.773499,195.423248
7422,"XVI","+",310210,312900,"YPL126W",1,2691,"MSTRG.6667","NAN1",37.964699,24.192194,32.176514,17.989065,49.915646,26.469536,72.719437,41.129143,89.842812,46.49765,53.161278,28.480549
7423,"XVI","+",313388,316486,"YPL125W",1,3099,"MSTRG.6668","KAP120",41.000324,26.126583,40.28009,22.519566,46.755405,24.793707,47.070992,26.622725,51.552113,26.680511,47.321072,25.351725
7424,"XVI","+",316755,317516,"YPL124W",1,762,"MSTRG.6669","SPC29",35.578739,22.671795,34.766403,19.437004,44.896328,23.807865,40.335957,22.81348,49.919949,25.835793,37.979004,20.346819
7425,"XVI","-",317641,318945,"YPL123C",1,1305,"MSTRG.6670","RNY1",93.866669,59.814537,123.506508,69.049324,116.809196,61.942204,83.436783,47.190731,75.933334,39.298878,88.56015,47.445087
7426,"XVI","-",319226,320767,"YPL122C",1,1542,"MSTRG.6672","TFB2",35.846951,22.842705,42.797661,23.927076,40.503242,21.478275,43.905319,24.832262,49.154995,25.439896,42.727627,22.890841
7427,"XVI","-",320962,321630,"YPL121C",1,669,"MSTRG.6673","MEI5",1.207773,0.769628,0.901345,0.503919,0.565022,0.299623,1.650224,0.933345,2.488789,1.288059,2.45142,1.31332
7428,"XVI","+",322071,323744,"YPL120W",1,1674,"MSTRG.6671","VPS30",35.954002,22.910923,43.826763,24.50242,40.751492,21.609919,31.979092,18.086948,36.33453,18.804735,34.579449,18.525545
7429,"XVI","-",324024,324287,"YPL119C-A",1,264,"MSTRG.6674","YPL119C-A",18.60606,11.856315,28.655304,16.020447,23.511364,12.467731,27.617424,15.620047,19.045454,9.85687,19.261364,10.319057
7430,"XVI","-",324411,326264,"YPL119C",1,1854,"MSTRG.6675","DBP1",17.396441,11.085511,18.781013,10.499984,18.82686,9.983608,18.103559,10.239132,20.906147,10.819861,18.598705,9.964045
7431,"XVI","+",326628,327662,"YPL118W",1,1035,"MSTRG.6676","MRP51",202.209656,128.85379,254.940094,142.530472,251.492752,133.362915,215.004837,121.603874,230.730438,119.413261,223.322708,119.642593
7432,"XVI","-",327864,328730,"YPL117C",1,867,"MSTRG.6677","IDI1",303.666656,193.505112,317.536346,177.526443,373.741638,198.189713,402.092285,227.418045,387.351776,200.471771,348.786621,186.858459
7433,"XVI","+",329606,331699,"YPL116W",1,2094,"MSTRG.6678","HOS3",85.144218,54.256336,90.85482,50.794601,93.451286,49.555847,75.406876,42.649124,82.658073,42.779228,87.212509,46.723106
7434,"XVI","-",332100,335486,"YPL115C",1,3387,"MSTRG.6679","BEM3",37.431946,23.852711,43.09359,24.092524,44.700031,23.703772,42.783585,24.197824,45.606438,23.603359,46.452316,24.886299
7435,"XVI","+",335948,336367,"YPL114W",1,420,"MSTRG.6680","YPL114W",0,0,0,0,0,0,1.585947,0.89699,0,0,2.607491,1.396934
7436,"XVI","-",335953,337143,"YPL113C",1,1191,"MSTRG.6681","YPL113C",24.757347,15.776092,29.405542,16.439886,32.39127,17.176617,26.980515,15.259819,29.236776,15.131332,29.328598,15.712462
7437,"XVI","-",337436,338620,"YPL112C",1,1185,"MSTRG.6682","PEX25",164.440506,104.786209,190,106.224136,207.351898,109.955673,144.106323,81.504616,151.508865,78.412575,155.399994,83.253777
7438,"XVI","-",338848,338919,"tM(CAU)P",1,72,"MSTRG.6683","IMT2",9.125,5.814712,7.916667,4.426006,7.25,3.844569,5.416667,3.063595,5.402778,2.796178,4.388889,2.351297
7439,"XVI","+",339944,340945,"YPL111W",1,1002,"MSTRG.6684","CAR1",1599.15564,1019.027832,1703.030884,952.120972,1837.3573,974.323669,738.376221,417.615753,851.278442,440.574432,896.870239,480.488007
7440,"XVI","-",341068,344739,"YPL110C",1,3672,"MSTRG.6685","GDE1",21.227942,13.527054,22.627178,12.650276,23.207245,12.306462,21.672112,12.257458,28.163126,14.57567,27.204248,14.574366
7441,"XVI","-",345264,347389,"YPL109C",2,1974,"MSTRG.6686","YPL109C",15.051164,9.591033,24.515701,13.7061,17.623606,9.345539,22.051165,12.471845,24.804964,12.837672,23.418442,12.546163
7442,"XVI","+",348446,348952,"YPL108W",1,507,"MSTRG.6687","YPL108W",38.694279,24.657103,37.126232,20.756327,44.808678,23.761385,57.980278,32.79287,62.666668,32.432785,51.946747,27.829876
7443,"XVI","+",349119,349865,"YPL107W",1,747,"MSTRG.6688","YPL107W",83.850067,53.431667,101.113785,56.530128,112.626503,59.724182,93.708176,53.000092,85.908966,44.461708,89.955826,48.19281
7444,"XVI","-",350194,352275,"YPL106C",1,2082,"MSTRG.6689","SSE1",285.695953,182.053665,307.142181,171.715332,341.525452,181.105942,552.952454,312.742554,616.140259,318.879974,518.48175,277.770691
7445,"XVI","-",352863,355412,"YPL105C",1,2550,"MSTRG.6690","SYH1",119.456474,76.121094,130.221176,72.803329,139.558426,74.005783,135.043915,76.379036,158.918045,82.247162,148.132935,79.360535
7446,"XVI","+",355700,357676,"YPL104W",1,1977,"MSTRG.6691","MSD1",47.162872,30.053535,58.370766,32.633598,60.952454,32.322193,48.523014,27.44397,50.075367,25.916229,52.206375,27.968969
7447,"XVI","-",358000,359406,"YPL103C",1,1407,"MSTRG.6692","FMP30",56.959488,36.296219,71.182655,39.796402,72.640373,38.520126,57.753376,32.664539,64.320541,33.288742,61.529495,32.963726
7448,"XVI","-",360003,360305,"YPL102C",1,303,"MSTRG.6693","YPL102C",10.90099,6.946424,9.198,5.142366,13.894341,7.367966,11.437758,6.469044,21.356436,11.052905,15.353651,8.225543
7449,"XVI","+",360209,361579,"YPL101W",1,1371,"MSTRG.6694","ELP4",72.346466,46.101246,75.377823,42.141808,86.143692,45.680737,88.02845,49.787716,102.731583,53.168159,89.919037,48.1731
7450,"XVI","+",361872,363362,"YPL100W",1,1491,"MSTRG.6695","ATG21",59.138832,37.684959,61.150234,34.187531,66.74044,35.391476,57.289066,32.401932,65.246811,33.768127,59.693493,31.980108
7451,"XVI","-",363520,364068,"YPL099C",1,549,"MSTRG.6696","INA17",74.160294,47.257065,112.666664,62.989048,114.883423,60.920994,173.792343,98.294632,128.945358,66.734955,131.799637,70.610153
7452,"XVI","-",364386,364727,"YPL098C",1,342,"MSTRG.6700","MGR2",254.847946,162.396423,284.269012,158.927536,368.245605,195.275238,279.076019,157.841675,334.423981,173.079285,364.885956,195.48349
7453,"XVI","+",364952,366430,"YPL097W",1,1479,"MSTRG.6701","MSY1",45.238674,28.827381,62.50169,34.943096,56.011497,29.702076,64.845169,36.675564,59.733604,30.914799,60.832996,32.590584
7454,"XVI","-",366529,366735,"YPL096C-A",1,207,"MSTRG.6702","ERI1",141.855072,90.394112,147.661835,82.553947,168.671494,89.444023,115.135269,65.118973,169.724655,87.840057,111.971008,59.98719
7455,"XVI","+",366927,368018,"YPL096W",1,1092,"MSTRG.6703","PNG1",68.4478,43.616901,78.716118,44.008167,84.949631,45.047543,76.413002,43.218174,78.353477,40.551407,80.921242,43.352631
7456,"XVI","-",368071,369441,"YPL095C",1,1371,"MSTRG.6704","EEB1",51.233402,32.647392,59.15099,33.069805,72.762947,38.585125,54.556526,30.856443,61.024075,31.582674,48.317287,25.885437
7457,"XVI","-",369839,370663,"YPL094C",1,825,"MSTRG.6697","SEC62",304.603638,194.102173,314.008484,175.554092,371.263031,196.875351,378.441254,214.041336,398.024261,205.995255,357.467865,191.509323
7458,"XVI","+",370978,372921,"YPL093W",1,1944,"MSTRG.6698","NOG1",92.046295,58.654541,80.239197,44.85968,124.053497,65.783752,202.44136,114.498131,247.343109,128.011063,156.766464,83.985847
7459,"XVI","+",373793,375169,"YPL092W",1,1377,"MSTRG.6699","SSU1",93.405952,59.520954,116.671028,65.227783,136.310089,72.283241,68.974579,39.011101,76.222946,39.448765,75.387802,40.388157
7460,"XVI","+",375502,376953,"YPL091W",1,1452,"MSTRG.6705","GLR1",199.364319,127.040657,229.945587,128.556686,226.011703,119.850693,210.234848,118.906029,242.781677,125.650322,233.50412,125.097168
7461,"XVI","-",377291,378395,"YPL090C",2,711,"MSTRG.6706","RPS6A",3250.817139,2071.513916,3543.841553,1981.271118,4084.9104,2166.168213,4520.675293,2556.83374,5192.827148,2687.519043,4396.225098,2355.227539
7462,"XVI","+",378049,378388,"MSTRG.6707.1",1,340,"MSTRG.6707",".",38.835293,24.746964,58.867645,32.911392,67.676468,35.887836,82.714706,46.782333,75.979408,39.322723,63.535294,34.038307
7463,"XVI","-",379120,381150,"YPL089C",1,2031,"MSTRG.6708","RLM1",43.08075,27.45229,54.287544,30.350777,49.965534,26.495991,41.790745,23.63629,44.029049,22.786991,40.879864,21.900919
7464,"XVI","+",381965,382993,"YPL088W",1,1029,"MSTRG.6709","YPL088W",37.947521,24.18125,41.135082,22.997572,45.624878,24.194202,41.366375,23.396271,41.06414,21.25252,45.893101,24.586704
7465,"XVI","+",383455,384408,"YPL087W",1,954,"MSTRG.6710","YDC1",242.747391,154.685608,330.026245,184.509232,300.444458,159.321289,274.348022,155.167572,249.352203,129.050858,278.437103,149.169495
7466,"XVI","-",384773,386446,"YPL086C",1,1674,"MSTRG.6711","ELP3",44.563919,28.397408,43.64098,24.398554,59.022701,31.298872,83.963554,47.488667,98.644569,51.052948,80.614693,43.188404
7467,"XVI","+",387067,393654,"YPL085W",1,6588,"MSTRG.6712","SEC16",18.310564,11.668016,17.265331,9.652605,20.811625,11.036099,20.361263,11.516059,26.591227,13.762142,23.346691,12.507724
7468,"XVI","+",394038,396572,"YPL084W",1,2535,"MSTRG.6713","BRO1",74.345955,47.375374,85.345566,47.71452,85.156609,45.157303,75.697044,42.81324,78.075348,40.407463,85.275742,45.685505
7469,"XVI","-",396702,398105,"YPL083C",1,1404,"MSTRG.6714","SEN54",28.825499,18.368433,34.136753,19.084984,36.792023,19.510269,43.356838,24.522051,58.34045,30.193777,51.188034,27.423407
7470,"XVI","-",398480,404083,"YPL082C",1,5604,"MSTRG.6715","MOT1",21.815311,13.901342,20.276945,11.336321,22.779621,12.0797,26.829588,15.174458,31.579409,16.343748,24.952534,13.368035
7471,"XVI","+",404950,406044,"YPL081W",2,594,"MSTRG.6717","RPS9A",1207.112793,769.206909,1360.156494,760.428711,1599.526978,848.205688,980.732422,554.689148,1076.153198,556.957153,1014.609375,543.565369
7472,"XVI","-",406172,406498,"YPL080C",1,327,"MSTRG.6718","YPL080C",23.247709,14.814108,23.929663,13.378462,32.733944,17.35833,20.550459,11.623066,22.690115,11.743144,24.299898,13.018394
7473,"XVI","+",406636,407539,"YPL079W",2,483,"MSTRG.6719","RPL21B",3011.532227,1919.03479,3038.401611,1698.692505,3608.550781,1913.561646,3661.146973,2070.695801,4246.072754,2197.531494,3818.507324,2045.72168
